brewery_id,brewery_name,review_time,review_overall,review_aroma,review_appearance,review_profilename,beer_style,review_palate,review_taste,beer_name,beer_abv,beer_beerid
22511,Hill Farmstead Brewery,1324442508,4.0,4.0,4.5,Duff27,Saison / Farmhouse Ale,4.0,4.0,Arthur,6.0,62282
35,Boston Beer Company (Samuel Adams),1258006816,3.0,3.5,2.5,claminat420,Bock,3.0,3.0,Samuel Adams Winter Lager,5.5,101
637,Brasserie Dupont sprl,1146187502,4.5,4.0,4.5,bennetj17,Belgian Strong Pale Ale,4.5,4.5,Moinette Blond,8.5,1713
127,Portland Brewing Company,1004579074,4.0,4.0,3.0,Tim,American Amber / Red Ale,4.0,4.0,MacTarnahan's Amber Ale,5.0,461
306,Coors Brewing Company,1251481387,2.5,2.5,2.5,scottyshades,Light Lager,2.0,2.5,Coors Light,4.2,837
689,Two Brothers Brewing Company,1183513756,4.0,4.0,4.5,illidurit,Rye Beer,4.5,4.5,Cane & Ebel,7.0,30502
345,Victory Brewing Company,1229032243,4.0,4.0,4.0,paco1029384756,American Double / Imperial IPA,4.0,4.0,Hop Wallop,8.5,14916
394,Stoudts Brewing Co.,1156710217,4.0,3.5,4.0,number1bum,German Pilsener,4.0,4.0,Stoudts Pils,5.4,5411
306,Coors Brewing Company,1119413174,3.0,2.0,2.0,bceaglejoe,Light Lager,1.0,2.0,Coors Light,4.2,837
140,Sierra Nevada Brewing Co.,1285649979,4.0,2.5,4.0,Tdigit,American Brown Ale,3.5,4.5,Sierra Nevada Tumbler Autumn Brown Ale,5.5,60420
83,Brouwerij van Hoegaarden,1311973259,1.0,1.5,4.0,benfons,Witbier,3.0,1.5,"Hoegaarden 0,0",,71495
147,Stone Brewing Co.,1083529227,4.5,4.0,4.0,rdrummer,American Strong Ale,4.5,5.0,Arrogant Bastard Ale,7.2,92
10397,Sly Fox Brewing Company,1324091220,4.0,4.0,4.0,philbe311,Winter Warmer,3.5,3.5,2011 Christmas Ale,6.5,76394
454,Arcadia Brewing Company,1075411570,4.5,4.5,4.0,zerk,Russian Imperial Stout,4.0,4.5,Arcadia Imperial Stout,8.4,6407
17980,Lawson's Finest Liquids,1312234913,4.0,4.0,4.0,woosterbill,American Strong Ale,5.0,4.0,Acer Quercus - The Bruery / Lawson's Finest Liquids Collaboration,9.5,68900
173,Hair of the Dog Brewing Company / Brewery and Tasting Room,1229231564,4.0,4.0,4.0,srandycarter,American Double / Imperial IPA,4.0,4.5,Blue Dot Double India Pale Ale,7.0,25265
396,AleSmith Brewing Company,1158969913,5.0,5.0,5.0,DarkerTheBetter,American Double / Imperial Stout,4.5,4.5,AleSmith Speedway Stout,12.0,3833
63,Deschutes Brewery,1284762223,4.0,3.5,4.0,sabinelr,American Stout,4.0,4.0,Obsidian Stout,6.4,197
19012,Bull & Bones Brewhaus & Grill,1238531433,4.5,4.0,4.0,mralphabet,American Brown Ale,4.0,4.0,Maroon Effect Ale,5.3,48264
3835,Drake's Brewing Co.,1303362334,4.5,4.5,4.0,Halcyondays,American IPA,4.5,4.5,Drake's IPA,7.0,10308
4262,Brasserie Heineken,1219882358,3.5,3.5,3.5,Billolick,English Brown Ale,4.0,3.5,Pelforth Brune,6.5,9090
306,Coors Brewing Company,1187054871,4.0,4.0,3.0,zerofear13,Witbier,3.5,4.0,Blue Moon Belgian White,5.4,1212
689,Two Brothers Brewing Company,1284239674,3.0,3.5,3.5,waldoiverson,Märzen / Oktoberfest,3.0,3.5,Atom Smasher,7.7,61554
124,Paulaner Brauerei GmbH & Co. KG,1189709443,4.0,3.0,3.5,younger35,Märzen / Oktoberfest,4.0,4.0,Paulaner Oktoberfest-Märzen,6.0,386
3818,Southern Tier Brewing Company,1202949060,4.0,4.0,4.0,jctribe25,American Double / Imperial Stout,4.0,4.0,Jahva (Imperial Coffee Stout),10.4,28578
30,Avery Brewing Company,1232326205,4.0,4.0,4.5,msubulldog25,American Double / Imperial Stout,4.5,4.5,Mephistopheles' Stout,16.8,28204
24,Traquair House Brewery Lld,1258600786,4.5,3.5,4.0,kbm,Scotch Ale / Wee Heavy,3.5,3.0,Traquair House Ale,7.2,36
220,Lagunitas Brewing Company,1214434404,4.5,4.5,4.5,atsprings,American Amber / Red Ale,4.5,5.0,Lagunitas Lucky 13 Mondo Large Red Ale,8.9,35397
323,Harviestoun Brewery Ltd.,1258821056,4.5,3.5,4.5,bark,English Pale Ale,4.0,4.5,Mr Sno'balls,4.5,54270
200,Mendocino Brewing Company,1222899665,2.0,3.0,3.5,SilentSabre,Märzen / Oktoberfest,2.0,3.0,Special Edition - Oktoberfest Lager,6.1,39547
140,Sierra Nevada Brewing Co.,1084452354,4.5,3.5,3.5,ThistleKing,Czech Pilsener,3.5,4.0,Sierra Nevada Summerfest Lager,5.0,3558
870,Moylan's Brewery,1199161957,4.0,4.5,4.5,RblWthACoz,American IPA,4.0,4.5,India Pale Ale,6.5,3064
32,Brauerei Beck & Co.,1033710633,2.0,1.5,3.0,proc,German Pilsener,2.0,2.0,Beck's,5.0,2435
898,Heavy Seas Beer,1144254071,3.5,3.5,4.0,Higravity,Extra Special / Strong Bitter (ESB),3.5,3.0,"Heavy Seas - Winter Storm (""Category 5"" Ale)",7.5,15989
10272,Innis & Gunn,1293748154,4.0,3.0,3.5,beertunes,Scottish Ale,3.5,4.0,Innis And Gunn Oak Aged Beer,6.6,12719
2675,Phillips Brewing Company,1135661617,5.0,4.0,5.0,Derek,American Double / Imperial IPA,4.5,4.5,Amnesiac Double IPA,8.5,21164
392,Weyerbacher Brewing Co.,1237946597,4.0,4.0,4.0,Nowhereman529,American IPA,4.0,3.5,Hops Infusion,6.2,1483
22,Unibroue,1126500577,4.5,4.0,4.5,silver0rlead,Belgian Strong Dark Ale,4.0,4.5,Trois Pistoles,9.0,30
418,Left Hand Brewing Company,1188357682,1.0,2.0,3.0,Illini5596,Herbed / Spiced Beer,1.0,1.0,Good Juju (Ginger Ale),4.0,1876
21396,Big Muddy Brewing,1267631656,4.0,4.0,4.0,karst,American Pale Wheat Ale,4.0,4.0,Kinkaid Wheat,4.3,53670
147,Stone Brewing Co.,1290669959,3.5,4.0,3.0,Vdubb86,Belgian Strong Pale Ale,4.0,4.0,Stone 07.07.07 Vertical Epic Ale,8.4,37326
22,Unibroue,1238926897,4.5,4.5,4.5,drtth,Tripel,4.5,5.0,La Fin Du Monde,9.0,34
590,New Glarus Brewing Company,1299373596,4.0,4.5,4.5,hopsbreath,American Wild Ale,3.0,4.0,R&D Bourbon Barrel Kriek,5.5,60588
260,Brasserie De Saint-Sylvestre,1160182449,4.0,4.0,4.0,vancurly,Bière de Garde,4.0,4.5,3 Monts,8.5,1308
287,"Bell's Brewery, Inc.",1203604654,2.5,4.0,2.5,mnstorm99,English Brown Ale,1.0,3.0,Bell's Best Brown,5.8,1924
664,Wells & Young's Ltd,1317880068,4.5,4.5,5.0,pBRale,Milk / Sweet Stout,4.5,3.5,Young's Double Chocolate Stout,5.2,73
447,Pabst Brewing Company,1068502855,3.5,2.5,2.5,ThistleKing,Dortmunder / Export Lager,2.0,3.0,Heileman's Special Export,,1725
912,Cerveceria Nacional Dominicana,1296296150,4.0,2.5,3.0,cpl78,American Adjunct Lager,4.0,3.5,Presidente,5.0,2910
132,Rogue Ales,1269808080,4.0,3.5,4.0,blackearth,American Strong Ale,4.0,4.0,Double Dead Guy Ale,9.0,41043
455,Creemore Springs Brewery Limited,1288565578,4.0,4.0,3.5,hopsolutely,Keller Bier / Zwickel Bier,3.5,4.0,Creemore Springs Kellerbier,5.0,50647
590,New Glarus Brewing Company,1118438767,3.5,4.0,3.5,goodbyeohio,Tripel,2.5,3.5,Unplugged Triple,10.0,9884
394,Stoudts Brewing Co.,1269561478,4.0,4.0,4.0,WakeandBake,Kölsch,4.0,4.0,Karnival Kolsch,4.8,56453
898,Heavy Seas Beer,1311022697,4.0,4.0,3.5,eat,Smoked Beer,4.0,4.0,Heavy Seas - Smoke On The Water,8.0,59396
909,Ice Harbor Brewing Company,1291265086,4.0,3.0,3.0,youradhere,American IPA,3.0,3.0,I.W.A. India Winter Ale,7.5,39891
147,Stone Brewing Co.,1222668932,3.5,4.5,4.0,callmescraps,American Amber / Red Ale,3.5,4.0,Stone Levitation Ale,4.4,6301
415,Sleeman Breweries Ltd.,1300920631,3.0,2.5,4.0,marty21,Euro Dark Lager,3.0,2.5,Sleeman Honey Brown Lager,5.2,1323
392,Weyerbacher Brewing Co.,1189014859,3.5,4.0,4.0,Absumaster,English Barleywine,3.5,3.5,Blithering Idiot,11.1,1566
150,"Lion Brewery, Inc.",1156380017,3.5,4.5,4.0,SilentSabre,American Porter,3.0,3.5,Stegmaier Porter,5.4,1495
1471,Dark Horse Brewing Company,1281660440,3.5,3.5,4.0,nerdrocker101,Tripel,3.5,3.0,Dark Horse Sapient Trip Ale,8.5,17207
35,Boston Beer Company (Samuel Adams),1264466806,4.0,3.5,4.0,Jesstyr,Bock,4.0,3.5,Samuel Adams Winter Lager,5.5,101
1304,Pelican Pub & Brewery,1298502800,4.5,4.5,4.0,BeerAndBourbon,English Barleywine,4.0,4.5,Mother Of All Storms,13.5,46230
1199,Founders Brewing Company,1207195551,4.0,4.5,4.0,TheManiacalOne,American Double / Imperial Stout,4.0,4.5,Founders KBS (Kentucky Breakfast Stout),11.2,19960
2455,French Broad Brewing Co.,1287199162,3.0,4.0,3.5,SFLpunk,Extra Special / Strong Bitter (ESB),3.0,3.5,13 Rebels ESB,5.2,17559
395,Bluegrass Brewing Co. - East St. Matthew's,1256176627,4.5,4.0,4.0,stewart124,American Double / Imperial Stout,4.0,4.0,Jefferson's Reserve Bourbon Barrel Stout,8.5,29687
694,Tröegs Brewing Company,1302307683,4.0,4.0,4.5,Hibernator,Oatmeal Stout,4.0,4.0,Tröegs Java Head Stout,7.5,52128
183,Brouwerij Sterkens N.V.,1173060795,4.0,3.5,3.0,Commandogeraldo,Baltic Porter,4.0,3.0,Hoogstraten Poorter,6.5,591
13307,Mikkeller ApS,1308213804,4.5,4.0,4.0,Overlord,American Double / Imperial Stout,4.0,4.0,Black (黑) (Islay Edition),17.5,60904
21329,Cool Springs Brewery,1286197156,3.0,3.5,4.0,ffejherb,American IPA,3.0,3.0,Pecker Wrecker India Pale Ale,6.2,55854
1805,Rock Art Brewery,1299801976,4.0,4.0,4.5,alpinebryant,American Barleywine,4.0,4.0,Vermonster,10.0,38776
5316,Full Sail Brewery & Tasting Room & Pub,1172254720,3.5,3.5,4.0,Billolick,American Amber / Red Ale,4.0,4.0,Full Sail Amber,5.5,213
694,Tröegs Brewing Company,1234735394,4.0,3.5,3.5,scootny,English Brown Ale,4.0,3.5,Tröegs Rugged Trail Nut Brown Ale,4.4,3677
590,New Glarus Brewing Company,1274485976,5.0,4.5,4.5,copyguyadam,Fruit / Vegetable Beer,4.5,4.5,Raspberry Tart,4.0,1585
3818,Southern Tier Brewing Company,1312058589,4.5,4.0,4.0,jpro,American Double / Imperial IPA,4.5,4.5,2XIPA,8.2,57908
14,Cambridge Brewing Company,1121630974,3.5,2.5,3.0,packetknife,Herbed / Spiced Beer,3.5,3.5,Honey-Ginger Ale,4.5,17655
5581,Kaiser Bräu GmbH & Co KG,1314747921,3.5,4.0,5.0,brentk56,Munich Dunkel Lager,4.0,3.5,Veldensteiner Landbier,5.4,12963
396,AleSmith Brewing Company,1325578798,3.5,3.5,4.0,AwYeh,Belgian Strong Dark Ale,3.5,3.5,AleSmith Grand Cru Ale,10.0,27371
628,Hanseatische Getränke-Industrie (HGI) Holsten-Brauerei AG,1158295671,5.0,5.0,5.0,BenRiches,Altbier,5.0,5.0,Duckstein Copper-Gold Premium,5.0,12191
1853,Sly Fox Brewing Company,1048372793,3.5,4.0,4.5,beerluvr,Quadrupel (Quad),3.5,4.0,Ichor,10.0,8633
863,Russian River Brewing Company,1319165484,4.5,4.0,4.0,HuskyinPDX,Tripel,4.5,4.5,Damnation Batch 23 (Oak Aged),11.0,37578
583,Saint Louis Brewery / Schlafly Tap Room,1240110108,3.0,3.0,3.5,Cresant,Munich Helles Lager,4.0,2.5,Schlafly Summer Lager,4.5,49145
147,Stone Brewing Co.,1271815584,4.0,4.5,4.5,BabyBastard,American Strong Ale,4.5,5.0,Double Bastard Ale,10.5,1056
285,Brauerei Schloss Eggenberg,1106338273,4.5,4.0,4.5,shippos,Scottish Ale,4.0,4.5,Mac Queen's Nessie,5.0,1831
820,Augustiner-Bräu Wagner KG,1072828895,5.0,3.5,4.0,marc77,Munich Helles Lager,4.0,4.0,Augustiner Bräu Edelstoff,5.6,4139
17981,Cigar City Brewing,1274772341,5.0,4.5,5.0,Beerzebub,Saison / Farmhouse Ale,4.0,4.5,Guava Grove Saison,8.0,46365
9020,Yazoo Brewing Company,1283815911,4.5,3.0,4.5,despainmakesbeer,American Blonde Ale,3.0,3.5,Summer Ale,,51489
694,Tröegs Brewing Company,1311008629,4.0,4.5,3.5,n2185,American Barleywine,4.0,4.0,Flying Mouflan,9.3,48224
15185,Cerveza Jerome,1178006589,4.0,3.0,1.5,clickpush,Belgian Strong Dark Ale,4.0,4.0,Cerveza Jerome Roja,6.0,35177
598,Onion Pub & Brewery / Wild Onion Brewing Co.,1285888942,4.0,4.5,4.5,homebrew311,Pumpkin Ale,3.0,3.5,Pumpkin Ale,5.4,62201
259,Brouwerij St. Bernardus NV,1252326853,5.0,4.0,4.5,PapaEugene,Quadrupel (Quad),4.5,5.0,St. Bernardus Abt 12,10.0,1708
45,Brooklyn Brewery,1230954571,4.5,4.0,5.0,scifan,Russian Imperial Stout,4.5,4.5,Brooklyn Black Chocolate Stout,10.0,680
10707,Trader Joe's Brewing Company,1166933704,4.0,3.5,3.5,TheManiacalOne,Oatmeal Stout,4.5,3.5,Trader Joe's Stockyard Oatmeal Stout,5.0,5688
267,Odell Brewing Company,1175450030,3.5,4.0,3.0,vwcraig,American IPA,3.5,4.0,Odell IPA,7.0,35626
782,"City Brewing Company, LLC",1258073089,2.0,3.0,3.5,tone77,American Malt Liquor,3.0,2.0,Lucky Number High Gravity Lager,8.2,11956
10097,Harpoon Brewery,1113954928,4.0,4.5,4.5,gentlebubbles,American Amber / Red Ale,4.0,4.5,Harpoon Maibock Beer (100 Barrel Series #09),5.8,23049
83,Brouwerij van Hoegaarden,1147848150,3.5,3.0,3.5,Orrshow,Witbier,3.0,3.5,Hoegaarden Original White Ale,4.9,248
467,Summit Brewing Company,1270864814,3.5,4.5,4.5,MusicaleMike,Rye Beer,3.5,3.0,Summit India Style Rye Ale,6.3,56474
5411,Valley Brewing Company,1222588465,4.0,4.0,4.5,OlieIPA,American Stout,3.0,4.5,Black Cat Stout,6.0,39186
22150,Stillwater Artisanal Ales,1276315928,4.0,4.0,4.0,mdfb79,Saison / Farmhouse Ale,4.0,3.5,Cellar Door,6.6,58523
140,Sierra Nevada Brewing Co.,1282167744,3.5,3.0,3.0,hoppyhampy,Hefeweizen,3.5,4.0,Sierra Nevada Kellerweis Hefeweizen,4.8,48434
158,Great Divide Brewing Company,1324759337,3.5,3.5,3.5,Beerandraiderfan,American IPA,3.5,3.0,Rumble IPA,7.1,60832
22,Unibroue,1300478303,3.5,4.0,3.5,heebes,Tripel,4.0,3.5,La Fin Du Monde,9.0,34
63,Deschutes Brewery,1315792998,4.0,4.0,4.5,Beejay,American Porter,4.0,4.0,Black Butte XXIII,10.8,70102
688,Coastal Extreme Brewing Co.,1200009051,3.0,3.0,3.0,WillieMoe,Märzen / Oktoberfest,3.5,3.0,Newport Storm Regenschauer Oktoberfest,5.3,6756
18149,The Lost Abbey,1216929020,4.0,4.5,4.0,ncvbc,American Strong Ale,4.5,4.5,The Angel's Share - Brandy Barrel-Aged,12.0,42296
1853,Sly Fox Brewing Company,1262228770,4.0,4.0,4.0,billzee,American IPA,4.0,4.0,Route 113 I.P.A.,7.0,9365
15237,De Struise Brouwers,1306206046,4.0,4.5,4.0,Satchboogie,Belgian Strong Dark Ale,4.0,4.0,Outblack,10.0,66572
196,Brouwerij De Smedt / Brouwerij Affligem,1103431040,4.0,4.0,3.5,Padron4KM,Belgian Strong Dark Ale,4.0,4.0,Affligem Noël,9.0,2311
719,Blitz-Weinhard Brewing Co.,1227499303,3.5,3.0,3.5,Overlord,American Amber / Red Ale,3.5,3.5,Henry Weinhard's Amber Ale,5.2,5502
1304,Pelican Pub & Brewery,1226032299,3.5,3.5,4.0,northyorksammy,English Barleywine,3.5,3.5,Stormwatcher's Winterfest,13.0,13443
112,North Coast Brewing Co.,1303071577,3.5,3.0,4.5,Schwarzbart,American Amber / Red Ale,4.0,3.5,Ruedrich's Red Seal Ale,5.5,410
2089,ReaperAle,1263331778,3.5,2.5,3.5,phillipzayas,Foreign / Export Stout,3.5,3.5,Mortality Stout,7.75,5419
1422,Melanie Brewing Company,1149712650,1.0,1.0,2.5,blackie,Fruit / Vegetable Beer,1.0,1.0,Evil Eye Red,10.0,27217
1536,Privatbrauerei Gaffel Becker & Co.,1149032002,3.5,3.0,4.0,Goldorak,Kölsch,3.5,3.5,Gaffel Kölsch,4.8,4137
28,Anchor Brewing Company,1259290501,3.5,4.0,4.0,Vengeance526,Winter Warmer,4.0,4.0,Our Special Ale 2008 (Anchor Christmas Ale),5.5,45537
721,Carlsberg Danmark A/S,1253570687,3.5,3.5,3.5,tone77,Euro Strong Lager,3.0,3.0,Elephant Beer,7.2,1996
63,Deschutes Brewery,1278799240,4.5,4.0,4.0,hoppyhampy,American Pale Ale (APA),3.5,4.0,Mirror Pond Pale Ale,5.0,195
403,"Pyramid Breweries, Inc.",1165944376,2.5,2.0,3.0,icefisherman,American IPA,3.0,3.5,Thunderhead IPA,6.7,1544
71,Fuller Smith & Turner PLC,1311734207,4.5,4.0,5.0,Huhzubendah,English Strong Ale,5.0,4.5,Fuller's 1845,6.3,560
3818,Southern Tier Brewing Company,1278720744,5.0,3.5,3.5,junjun,American Double / Imperial Pilsner,4.5,4.5,Farmer's Tan Imperial Pale Lager,9.0,58688
403,"Pyramid Breweries, Inc.",1196215450,4.5,3.5,3.5,monkeybeer,Hefeweizen,3.0,3.5,Imperial Hefeweizen Ale,7.5,38437
39,Privatbrauerei Franz Inselkammer KG / Brauerei Aying,1280092584,4.0,3.0,3.0,jsprain1,Märzen / Oktoberfest,3.0,3.5,Ayinger Oktober Fest-Märzen,5.8,1361
21193,Mother Earth Brewing,1313110998,3.5,3.0,4.0,Pencible,American IPA,3.5,3.0,Sisters Of The Moon,6.9,53985
401,Baltika Breweries,1171295758,3.0,3.5,4.0,bodybyadam,Baltic Porter,3.0,3.0,Baltika #6 Porter,7.0,4694
1,"Plzensky Prazdroj, a. s.",1281327875,4.5,4.0,4.0,gkunkle,Czech Pilsener,4.5,5.0,Pilsner Urquell,4.4,429
267,Odell Brewing Company,1164673233,4.5,3.5,4.0,jpm30,American Amber / Red Ale,4.0,3.5,Odell Levity Amber Ale,5.0,737
33,Berkshire Brewing Company Inc.,1135474885,4.0,4.0,4.5,warriorsoul,American Barleywine,3.5,4.0,Holidale,9.5,795
63,Deschutes Brewery,1295305724,4.5,5.0,4.5,OakedCanuck,American Double / Imperial Stout,4.5,4.5,The Abyss,11.0,34420
2137,Breckenridge Brewery,1303527835,4.0,4.0,4.0,plaid75,American Double / Imperial IPA,4.0,4.0,471 IPA,9.2,22527
262,Shmaltz Brewing Company,1205366817,4.0,4.0,4.0,jscondon,American Strong Ale,5.0,4.0,He'Brew Jewbelation 11,11.0,39043
681,Brasserie de l'Abbaye des Rocs s.a.,1151454131,4.0,4.0,3.5,sabrills70,Belgian Strong Dark Ale,3.5,4.0,Brasserie Des Rocs Triple Impériale,10.0,20714
6395,Boggart Hole Clough Brewing Co.,1313150203,3.5,4.5,4.0,rinhaak,English Porter,4.0,4.0,Rum Porter,4.6,58073
10097,Harpoon Brewery,1276489441,3.0,4.0,4.0,mothman,Saison / Farmhouse Ale,3.5,3.5,Harpoon Leviathan - Saison Royale,9.0,52007
192,New Belgium Brewing,1255287152,4.0,4.0,4.0,BeanBone,American Blonde Ale,4.0,4.5,Hoptober Golden Ale,6.0,51991
2216,Brouwerij Drie Fonteinen,1211595706,4.0,4.0,4.0,grub,Czech Pilsener,4.0,4.0,Beersel Lager,5.2,28244
393,Heavyweight Brewing Co.,1056554311,4.0,4.0,3.5,bditty187,Belgian Strong Dark Ale,4.0,4.5,Baltus O.V.S. Ale,8.2,3528
3120,Alpine Beer Company,1293931524,4.5,4.5,4.0,RodneyX,American IPA,4.5,5.0,Duet IPA,7.0,27604
11912,C.B. & Potts,1124263174,4.0,2.5,3.5,mentor,American Blonde Ale,2.0,2.0,Big Horn Colorado Blonde,,25316
383,Live Oak Brewing Company,1230592116,2.5,3.0,3.5,goatgoat,Weizenbock,3.5,3.0,Live Oak Primus Weizenbock,8.3,46105
345,Victory Brewing Company,1227816065,4.5,4.0,3.5,cleeze,Quadrupel (Quad),4.0,4.5,V-Twelve,12.0,8998
148,Belhaven Brewery Company Ltd.,1126113552,4.5,4.0,4.0,beertastegood,Scottish Ale,3.0,4.0,Belhaven Scottish Ale,5.2,1163
863,Russian River Brewing Company,1258953514,5.0,5.0,5.0,Cakanator,American Double / Imperial IPA,5.0,5.0,Pliny The Elder,8.0,7971
591,Hoptown Brewing Company,1106576242,4.0,4.0,4.0,winomark,Russian Imperial Stout,4.0,4.0,"""Old Yeltsin"" Imperial Stout",9.0,2543
119,Otter Creek Brewing / Wolaver's,1145327795,3.5,4.5,4.5,wcudwight,American IPA,4.0,4.0,Otter Creek 15th Anniversary IPA,7.43,29543
12516,Thirsty Dog Brewing Company,1300436774,3.5,3.0,4.0,AwYeh,Pumpkin Ale,3.5,3.5,Spiced Pumpkin Ale,5.0,13883
16386,O'so Brewing Company,1225057642,2.0,2.0,4.5,BeerBelcher,American Pale Ale (APA),2.0,2.0,Hopdinger,5.5,43091
6980,Keegan Ales,1310877991,4.0,3.5,4.0,alalvarez75,Milk / Sweet Stout,4.0,3.5,Mothers Milk Stout,6.0,16385
22,Unibroue,1063588733,4.5,4.5,4.0,WesWes,Belgian Strong Pale Ale,4.5,4.5,Unibroue 11,11.0,7361
142,Spaten-Franziskaner-Bräu,1206497717,4.0,4.0,3.5,zeff80,Munich Helles Lager,3.0,4.0,Spaten Münchner Hell (Premium Lager),5.2,1944
515,Huisbrouwerij Klein Duimpje,1205678027,3.0,3.0,4.0,BuckeyeNation,English Porter,2.0,3.0,Porter,5.5,21672
345,Victory Brewing Company,1147735778,5.0,4.5,4.5,VoodooBrew,American IPA,4.5,4.5,HopDevil Ale,6.7,1005
2294,Franciscan Well Micro Brewery,1300143061,4.0,4.0,4.0,LukeK1231,American Blonde Ale,4.0,4.5,Blarney Blonde,4.2,5834
2015,Golden Valley Brewery and Pub,1081748797,4.0,4.0,4.0,HiroProtagonist,American Double / Imperial Stout,4.5,4.0,Black Panther Imperial Stout,8.7,17086
187,Brouwerij Lindemans,1155077692,4.0,4.0,4.0,pmcadamis,Lambic - Fruit,4.0,4.5,Lindemans Framboise,2.5,599
75,Grupo Modelo S.A. de C.V.,1207972044,2.0,2.0,2.0,Rayek,American Adjunct Lager,3.0,2.0,Corona Extra,4.6,232
10099,Dogfish Head Brewery,1299996829,3.0,3.5,3.0,BennyL1,Herbed / Spiced Beer,3.5,3.0,Midas Touch Golden Elixir,9.0,1587
213,Narragansett Brewing Co.,1297484826,4.0,2.5,3.0,kingcrowing,American Adjunct Lager,3.0,3.5,Narragansett Lager,5.1,7406
2792,Phantom Canyon Brewing Company,1243791041,4.5,3.5,4.5,rye726,American Porter,4.0,3.5,Zebulon's Peated Porter,,7690
20132,Les Brasseurs Du Temps,1256815803,3.5,4.0,3.5,mrmanning,American Pale Ale (APA),3.5,3.5,Et La Lumière Fut,4.5,50778
96,Magic Hat Brewing Company,1191250178,3.5,3.5,3.5,Brianmerrilyn,American Pale Wheat Ale,3.0,4.0,Circus Boy,4.4,28536
140,Sierra Nevada Brewing Co.,1315111674,3.0,4.5,4.0,nhindian,American Barleywine,3.0,2.5,30th Anniversary - Jack & Ken's Ale,10.2,60474
142,Spaten-Franziskaner-Bräu,1295761457,4.0,3.5,4.0,xnicknj,Doppelbock,4.0,4.0,Spaten Optimator,7.6,99
207,Brasserie de Rochefort,1255576078,4.0,4.5,4.0,pmccallum86,Quadrupel (Quad),5.0,4.5,Trappistes Rochefort 10,11.3,645
14319,AMB - Maître Brasseur,1245119005,3.0,3.5,3.0,Phyl21ca,Scotch Ale / Wee Heavy,3.0,3.5,L'Indécente Scotch Ale,7.5,50508
388,Brasserie Cantillon,1283803207,4.0,4.0,4.0,JAXSON,Gueuze,4.0,4.0,Cantillon Reed Gueuze Pinot Noir,7.7,47412
1606,North Fork Brewing,1131744006,4.0,3.5,3.5,MuddyFeet,American Barleywine,4.0,4.0,Spotted Owl,,26886
140,Sierra Nevada Brewing Co.,1312258217,4.5,3.5,4.0,bbb099,American Double / Imperial Stout,5.0,4.0,30th Anniversary - Fritz And Ken's Ale,9.2,56761
29,Anheuser-Busch,1201415004,3.0,3.0,4.0,EGledhill,American Porter,3.0,2.5,Michelob Porter,5.9,31731
16057,Maui Brewing Co.,1261451490,4.0,3.0,2.5,srandycarter,Munich Helles Lager,3.0,3.0,Bikini Blonde Lager,4.5,43605
220,Lagunitas Brewing Company,1276559540,4.0,3.0,3.5,Seanstoppable,Czech Pilsener,3.5,3.0,Lagunitas PILS (Czech Style Pilsner),6.2,19589
209,Guinness Ltd.,1325797629,4.0,4.0,4.0,Jra1985,Irish Dry Stout,4.0,4.0,Guinness Extra Stout (Original),6.0,650
870,Moylan's Brewery,1223821083,4.0,3.5,4.0,beerthulhu,American Blonde Ale,3.5,4.0,Celts Golden Ale,5.0,3438
161,Florida Beer Company,1183312440,3.5,3.5,3.5,barefootbrewer,American Pale Ale (APA),3.5,3.5,Hurricane Reef Pale Ale,5.1,1560
99,Matt Brewing Company,1064880730,4.0,2.5,3.0,scottum,English Pale Ale,3.0,3.0,Saranac Pale Ale,5.5,914
9897,Jolly Pumpkin Artisan Ales,1274445359,3.5,3.5,4.0,kbutler1,American Wild Ale,3.5,3.0,La Roja,7.2,19314
200,Mendocino Brewing Company,1062568103,4.0,4.0,4.0,woemad,American Strong Ale,3.5,4.0,Eye of the Hawk,8.0,641
201,Brouwerij De Dolle Brouwers,1149520640,4.0,4.0,4.0,weeare138,Belgian Strong Dark Ale,4.0,4.5,De Dolle Oerbier,9.5,813
764,Blue Point Brewing Company,1220401707,3.0,3.5,3.5,RixBeer,Vienna Lager,3.0,3.0,Blue Point Toasted Lager,5.3,2318
71,Fuller Smith & Turner PLC,1250977040,5.0,4.5,5.0,smcolw,English Porter,4.0,4.5,Fuller's London Porter,5.4,221
3845,Brasserie Hollbeer et Magasin,1311881890,3.0,3.0,2.5,dstc,American Blonde Ale,3.5,3.0,Hollbeer Bière DAlsace,7.0,19263
45,Brooklyn Brewery,1309895609,4.0,4.0,4.0,canucklehead,Saison / Farmhouse Ale,4.0,4.5,Brooklyn Sorachi Ace,7.6,51480
140,Sierra Nevada Brewing Co.,1277521578,4.0,4.0,4.5,hoppymcgee,American Double / Imperial Stout,4.5,4.5,30th Anniversary - Fritz And Ken's Ale,9.2,56761
396,AleSmith Brewing Company,1215482389,4.0,4.0,4.5,gford217,American Porter,3.5,4.0,AleSmith Decadence 2007 Imperial Porter,10.0,41926
199,Ballast Point Brewing Company,1304905954,4.0,4.5,4.0,alenonbeeradv,American IPA,4.0,4.0,Sculpin India Pale Ale,7.0,29619
17981,Cigar City Brewing,1300575020,2.5,2.0,3.5,billab914,American Brown Ale,3.5,3.0,Maduro Oatmeal Brown Ale,5.5,47731
